"","yp","Street"
"9780",-2.31487659296689,"1503 FORREST ST"
"9781",-2.31487656472577,"1503 FORREST ST"
"9782",-2.31487653648466,"1503 FORREST ST"
"9783",-2.31487650824354,"1503 FORREST ST"
"9784",-2.31487648000242,"1503 FORREST ST"
"9785",-2.3148764517613,"1503 FORREST ST"
"9786",-2.38481916932443,"1503 FORREST ST"
"9787",-2.38481914108331,"1503 FORREST ST"
"9788",-2.3848191128422,"1503 FORREST ST"
"9789",-2.38481908460108,"1503 FORREST ST"
"9790",-2.536981250549,"1503 FORREST ST"
"9791",-2.53698122230788,"1503 FORREST ST"
"9792",-2.10717454894976,"1503 FORREST ST"
"9793",-2.10717479752355,"1503 FORREST ST"
"9794",-2.10717504609734,"1503 FORREST ST"
"9795",-2.10717529467114,"1503 FORREST ST"
"9796",-2.10717554324493,"1503 FORREST ST"
"9797",-2.26099996469281,"1503 GRAVES AV"
"9798",-2.05676470478294,"1503 GRAVES AV"
"9799",-2.05676495335673,"1503 GRAVES AV"
"9800",-2.05676520193052,"1503 GRAVES AV"
"9801",-2.05676545050431,"1503 GRAVES AV"
"9802",-2.0567656990781,"1503 GRAVES AV"
"9803",-2.0567659476519,"1503 GRAVES AV"
"9804",-2.05676619622569,"1503 GRAVES AV"
"9805",-2.48657374788757,"1503 GRAVES AV"
"9806",-2.48657371964645,"1503 GRAVES AV"
"9807",-2.48657369140533,"1503 GRAVES AV"
"9808",-2.48657366316422,"1503 GRAVES AV"
"9809",-2.4865736349231,"1503 GRAVES AV"
"9810",-2.48657360668198,"1503 GRAVES AV"
"9811",-2.48657357844086,"1503 GRAVES AV"
"9812",-2.48657355019975,"1503 GRAVES AV"
"9813",-2.48657352195863,"1503 GRAVES AV"
"9814",-2.10717378026609,"1503 GRAVES AV"
"9815",-2.10717402883989,"1503 GRAVES AV"
"9816",-2.38508811113939,"1504 BRENTWOOD ST"
"9817",-2.38508835971319,"1504 BRENTWOOD ST"
"9818",-2.38508860828698,"1504 BRENTWOOD ST"
"9819",-2.26307179273006,"1504 BRENTWOOD ST"
"9820",-2.26307204130385,"1504 BRENTWOOD ST"
"9821",-2.26307228987764,"1504 BRENTWOOD ST"
"9822",-2.72302884284986,"1504 BRENTWOOD ST"
"9823",-2.72302881460874,"1504 BRENTWOOD ST"
"9824",-2.72302878636762,"1504 BRENTWOOD ST"
"9825",-2.72302875812651,"1504 BRENTWOOD ST"
"9826",-2.4790041585397,"1504 BRENTWOOD ST"
"9827",-2.47900413029858,"1504 BRENTWOOD ST"
"9828",-2.47900410205746,"1504 BRENTWOOD ST"
"9829",-2.47900407381635,"1504 BRENTWOOD ST"
"9830",-2.55748562616196,"1504 BRENTWOOD ST"
"9831",-2.55748559792084,"1504 BRENTWOOD ST"
"9832",-2.55748556967973,"1504 BRENTWOOD ST"
"9833",-2.55748554143861,"1504 BRENTWOOD ST"
"9834",-2.55748551319749,"1504 BRENTWOOD ST"
"9835",-2.21954170711048,"1504 FRANKLIN AV"
"9836",-2.21954195568427,"1504 FRANKLIN AV"
"9837",-2.21953923793408,"1504 FRANKLIN AV"
"9838",-2.78167215761177,"1504 FRANKLIN AV"
"9839",-2.78167212937065,"1504 FRANKLIN AV"
"9840",-2.78167210112954,"1504 FRANKLIN AV"
"9841",-2.65966075258005,"1504 FRANKLIN AV"
"9842",-2.65966072433894,"1504 FRANKLIN AV"
"9843",-2.65966069609782,"1504 FRANKLIN AV"
"9844",-2.53764616130992,"1504 FRANKLIN AV"
"9845",-2.5376461330688,"1504 FRANKLIN AV"
"9846",-2.53764610482769,"1504 FRANKLIN AV"
"9847",-2.53764607658657,"1504 FRANKLIN AV"
"9848",-2.53764604834545,"1504 FRANKLIN AV"
"9849",-2.53764602010433,"1504 FRANKLIN AV"
"9850",-2.65965996164696,"1504 FRANKLIN AV"
"9851",-2.65965993340585,"1504 FRANKLIN AV"
"9852",-2.65965990516473,"1504 FRANKLIN AV"
"9853",-2.65965987692361,"1504 FRANKLIN AV"
"9854",-2.34155330842723,"1504 HICKORY CT"
"9855",-2.34155355700102,"1504 HICKORY CT"
"9856",-2.34155380557482,"1504 HICKORY CT"
"9857",-2.34155405414861,"1504 HICKORY CT"
"9858",-3.03692611500852,"1504 HICKORY CT"
"9859",-3.03692605620314,"1504 HICKORY CT"
"9860",-3.03692599739777,"1504 HICKORY CT"
"9861",-2.5549925206967,"1504 SUNWOOD CT"
"9862",-2.55499249245558,"1504 SUNWOOD CT"
"9863",-2.55499246421446,"1504 SUNWOOD CT"
"9864",-2.67700640575709,"1504 SUNWOOD CT"
"9865",-2.67700637751598,"1504 SUNWOOD CT"
"9866",-2.67700634927486,"1504 SUNWOOD CT"
"9867",-2.67700632103374,"1504 SUNWOOD CT"
"9868",-2.75349206686467,"1504 SUNWOOD CT"
"9869",-2.24146597478207,"1504 SUNWOOD CT"
"9870",-2.31140896916011,"1504 SUNWOOD CT"
"9871",-2.3114092177339,"1504 SUNWOOD CT"
"9872",-2.31140946630769,"1504 SUNWOOD CT"
"9873",-2.31140971488148,"1504 SUNWOOD CT"
"9874",-2.31140996345527,"1504 SUNWOOD CT"
"9875",-2.31141021202906,"1504 SUNWOOD CT"
"9876",-2.31141046060286,"1504 SUNWOOD CT"
"9877",-2.31141070917665,"1504 SUNWOOD CT"
"9878",-2.31141095775044,"1504 SUNWOOD CT"
"9879",-2.98616864975533,"1504 SUNWOOD CT"
"9880",-2.13732236586752,"1505 AMBRIDGE CT"
"9881",-2.13732261444131,"1505 AMBRIDGE CT"
"9882",-2.1373228630151,"1505 AMBRIDGE CT"
"9883",-2.13732311158889,"1505 AMBRIDGE CT"
"9884",-2.13732336016268,"1505 AMBRIDGE CT"
"9885",-2.13732360873648,"1505 AMBRIDGE CT"
"9886",-2.13732385731027,"1505 AMBRIDGE CT"
"9887",-2.13732410588406,"1505 AMBRIDGE CT"
"9888",-2.59727507443464,"1505 AMBRIDGE CT"
"9889",-2.1373201172783,"1505 AMBRIDGE CT"
"9890",-2.13732036585209,"1505 AMBRIDGE CT"
"9891",-2.13732061442588,"1505 AMBRIDGE CT"
"9892",-2.13732086299968,"1505 AMBRIDGE CT"
"9893",-2.13732111157347,"1505 AMBRIDGE CT"
"9894",-2.3415547783158,"1505 AMBRIDGE CT"
"9895",-2.34155502688959,"1505 AMBRIDGE CT"
"9896",-2.34155527546338,"1505 AMBRIDGE CT"
"9897",-2.34155552403717,"1505 AMBRIDGE CT"
"9898",-2.34155577261096,"1505 AMBRIDGE CT"
"9899",-3.0005486044206,"1505 GLENN MEADE DR"
"9900",-3.00054854561522,"1505 GLENN MEADE DR"
"9901",-3.00054848680984,"1505 GLENN MEADE DR"
"9902",-3.00054842800447,"1505 GLENN MEADE DR"
"9903",-3.00054836919909,"1505 GLENN MEADE DR"
"9904",-3.00054831039371,"1505 GLENN MEADE DR"
"9905",-3.00054825158833,"1505 GLENN MEADE DR"
"9906",-3.00054819278296,"1505 GLENN MEADE DR"
"9907",-3.00054813397758,"1505 GLENN MEADE DR"
"9908",-3.0005480751722,"1505 GLENN MEADE DR"
"9909",-3.00054801636683,"1505 GLENN MEADE DR"
"9910",-3.00054795756145,"1505 GLENN MEADE DR"
"9911",-3.00054789875607,"1505 GLENN MEADE DR"
"9912",-3.00054783995069,"1505 GLENN MEADE DR"
"9913",-3.00054778114532,"1505 GLENN MEADE DR"
"9914",-3.00054772233994,"1505 GLENN MEADE DR"
"9915",-2.34155804140792,"1505 GLENN MEADE DR"
"9916",-2.34155828998172,"1505 GLENN MEADE DR"
"9917",-2.34155853855551,"1505 GLENN MEADE DR"
"9918",-2.38508559733546,"1505 GRAVES AV"
"9919",-2.38508584590926,"1505 GRAVES AV"
"9920",-2.38508609448305,"1505 GRAVES AV"
"9921",-2.38508634305684,"1505 GRAVES AV"
"9922",-2.38508659163063,"1505 GRAVES AV"
"9923",-2.38508684020442,"1505 GRAVES AV"
"9924",-2.38508708877821,"1505 GRAVES AV"
"9925",-3.04408076358358,"1505 GRAVES AV"
"9926",-3.0440807047782,"1505 GRAVES AV"
"9927",-3.04408064597283,"1505 GRAVES AV"
"9928",-3.04408058716745,"1505 GRAVES AV"
"9929",-3.04408052836207,"1505 GRAVES AV"
"9930",-3.04408046955669,"1505 GRAVES AV"
"9931",-2.34155806991633,"1505 SADLER CT"
"9932",-3.16393041984279,"1505 SADLER CT"
"9933",-3.16393036103741,"1505 SADLER CT"
"9934",-3.16393030223204,"1505 SADLER CT"
"9935",-3.16393024342666,"1505 SADLER CT"
"9936",-2.7039753631645,"1505 SADLER CT"
"9937",-2.70397558117403,"1505 SADLER CT"
"9938",-2.70397579918356,"1505 SADLER CT"
"9939",-2.70397601719309,"1505 SADLER CT"
"9940",-2.70397623520263,"1505 SADLER CT"
"9941",-2.70397645321216,"1505 SADLER CT"
"9942",-2.70397667122169,"1505 SADLER CT"
"9943",-2.70397688923122,"1505 SADLER CT"
"9944",-2.70397710724075,"1505 SADLER CT"
"9945",-2.70397732525028,"1505 SADLER CT"
"9946",-2.70397754325982,"1505 SADLER CT"
"9947",-2.70397776126935,"1505 SADLER CT"
"9948",-2.70397797927888,"1505 SADLER CT"
"9949",-2.70397819728841,"1505 SADLER CT"
"9950",-2.67949681884868,"1506 GRAVES AV"
"9951",-2.67949679060756,"1506 GRAVES AV"
"9952",-2.67949676236644,"1506 GRAVES AV"
"9953",-2.67949673412533,"1506 GRAVES AV"
"9954",-2.67949670588421,"1506 GRAVES AV"
"9955",-2.67949667764309,"1506 GRAVES AV"
"9956",-2.35699132507887,"1506 GRAVES AV"
"9957",-2.35699129683776,"1506 GRAVES AV"
"9958",-2.60101920816413,"1506 GRAVES AV"
"9959",-2.60101917992302,"1506 GRAVES AV"
"9960",-2.6010191516819,"1506 GRAVES AV"
"9961",-2.60101912344078,"1506 GRAVES AV"
"9962",-2.60101909519966,"1506 GRAVES AV"
"9963",-2.60101906695855,"1506 GRAVES AV"
"9964",-2.60101903871743,"1506 GRAVES AV"
"9965",-2.60101901047631,"1506 GRAVES AV"
"9966",-2.60101898223519,"1506 GRAVES AV"
"9967",-2.60101895399408,"1506 GRAVES AV"
"9968",-2.60101892575296,"1506 GRAVES AV"
"9969",-2.27850851433296,"1506 HIDDEN CREEK TE"
"9970",-2.35699006667857,"1506 HIDDEN CREEK TE"
"9971",-2.4790040082212,"1506 HIDDEN CREEK TE"
"9972",-2.47900397998008,"1506 HIDDEN CREEK TE"
"9973",-2.47900395173897,"1506 HIDDEN CREEK TE"
"9974",-2.47900392349785,"1506 HIDDEN CREEK TE"
"9975",-2.47900389525673,"1506 HIDDEN CREEK TE"
"9976",-2.47900386701561,"1506 HIDDEN CREEK TE"
"9977",-2.4790038387745,"1506 HIDDEN CREEK TE"
"9978",-2.67949936090386,"1506 HIDDEN CREEK TE"
"9979",-2.67949933266274,"1506 HIDDEN CREEK TE"
"9980",-2.55748120382623,"1506 HIDDEN CREEK TE"
"9981",-2.55748117558511,"1506 HIDDEN CREEK TE"
"9982",-2.47692607373991,"1506 HIDDEN CREEK TE"
"9983",-2.47692604549879,"1506 HIDDEN CREEK TE"
"9984",-2.59893998704142,"1506 HIDDEN CREEK TE"
"9985",-2.23290381122505,"1506 HIDDEN CREEK TE"
"9986",-2.11088969733229,"1506 HIDDEN CREEK TE"
"9987",-1.86686142481058,"1506 HIDDEN CREEK TE"
"9988",-2.7378709831281,"1506 LONG ST"
"9989",-2.73787100860915,"1506 LONG ST"
"9990",-2.7378710340902,"1506 LONG ST"
"9991",-2.73787105957125,"1506 LONG ST"
"9992",-2.7378710850523,"1506 LONG ST"
"9993",-2.73787111053335,"1506 LONG ST"
"9994",-2.73787113601439,"1506 LONG ST"
"9995",-2.73787116149544,"1506 LONG ST"
"9996",-2.73787118697649,"1506 LONG ST"
"9997",-2.73787121245754,"1506 LONG ST"
"9998",-2.73787123793859,"1506 LONG ST"
"9999",-2.73787126341964,"1506 LONG ST"
"10000",-2.73787128890069,"1506 LONG ST"
"10001",-2.73787131438174,"1506 LONG ST"
"10002",-2.73787133986279,"1506 LONG ST"
"10003",-2.79094928542447,"1506 LONG ST"
"10004",-2.79094931090552,"1506 LONG ST"
"10005",-2.79094933638657,"1506 LONG ST"
"10006",-2.18515409805283,"1506 LONG ST"
"10007",-2.63433480388539,"1506 N HAMILTON ST"
"10008",-2.6343348599307,"1506 N HAMILTON ST"
"10009",-2.63433491597601,"1506 N HAMILTON ST"
"10010",-2.63433497202132,"1506 N HAMILTON ST"
"10011",-2.63433502806663,"1506 N HAMILTON ST"
"10012",-2.08112496096577,"1506 N HAMILTON ST"
"10013",-2.08112529382598,"1506 N HAMILTON ST"
"10014",-2.0811256266862,"1506 N HAMILTON ST"
"10015",-2.08112595954642,"1506 N HAMILTON ST"
"10016",-2.08112629240664,"1506 N HAMILTON ST"
"10017",-2.08112662526686,"1506 N HAMILTON ST"
"10018",-2.08112695812707,"1506 N HAMILTON ST"
"10019",-2.08112729098729,"1506 N HAMILTON ST"
"10020",-2.08112762384751,"1506 N HAMILTON ST"
"10021",-2.08112795670773,"1506 N HAMILTON ST"
"10022",-2.08112828956795,"1506 N HAMILTON ST"
"10023",-2.08112862242816,"1506 N HAMILTON ST"
"10024",-2.08112895528838,"1506 N HAMILTON ST"
"10025",-2.0811292881486,"1506 N HAMILTON ST"
"10026",-2.91001573233707,"1506 ONEKA AV"
"10027",-2.91001567353169,"1506 ONEKA AV"
"10028",-2.91001561472631,"1506 ONEKA AV"
"10029",-2.91001555592094,"1506 ONEKA AV"
"10030",-2.91001549711556,"1506 ONEKA AV"
"10031",-2.91001543831018,"1506 ONEKA AV"
"10032",-2.91001537950481,"1506 ONEKA AV"
"10033",-3.06051318206057,"1506 ONEKA AV"
"10034",-3.0605131232552,"1506 ONEKA AV"
"10035",-3.06051306444982,"1506 ONEKA AV"
"10036",-3.06051300564444,"1506 ONEKA AV"
"10037",-2.629042015577,"1506 ONEKA AV"
"10038",-2.98616864975533,"1506 ONEKA AV"
"10039",-2.98616864975533,"1506 ONEKA AV"
"10040",-2.98616864975533,"1506 ONEKA AV"
"10041",-2.98616864975533,"1506 ONEKA AV"
"10042",-2.98616864975533,"1506 ONEKA AV"
"10043",-2.31140515879164,"1506 ONEKA AV"
"10044",-2.31140540736543,"1506 ONEKA AV"
"10045",-2.61920207711358,"1506 SOUTHTREE LN"
"10046",-2.61920204887246,"1506 SOUTHTREE LN"
"10047",-2.61920202063134,"1506 SOUTHTREE LN"
"10048",-2.61920199239022,"1506 SOUTHTREE LN"
"10049",-2.61920196414911,"1506 SOUTHTREE LN"
"10050",-2.61920193590799,"1506 SOUTHTREE LN"
"10051",-2.61920190766687,"1506 SOUTHTREE LN"
"10052",-2.61920187942575,"1506 SOUTHTREE LN"
"10053",-2.61920185118464,"1506 SOUTHTREE LN"
"10054",-2.61920182294352,"1506 SOUTHTREE LN"
"10055",-2.6192017947024,"1506 SOUTHTREE LN"
"10056",-2.61920176646128,"1506 SOUTHTREE LN"
"10057",-2.15924689111027,"1506 SOUTHTREE LN"
"10058",-2.15924713968406,"1506 SOUTHTREE LN"
"10059",-2.31140958244689,"1506 SOUTHTREE LN"
"10060",-2.31140983102068,"1506 SOUTHTREE LN"
"10061",-2.31141007959447,"1506 SOUTHTREE LN"
"10062",-2.31141032816826,"1506 SOUTHTREE LN"
"10063",-2.31141057674205,"1506 SOUTHTREE LN"
"10064",-2.67950078964345,"1506 VALLEY RIDGE DR"
"10065",-2.67950076140233,"1506 VALLEY RIDGE DR"
"10066",-2.67950073316121,"1506 VALLEY RIDGE DR"
"10067",-2.6795007049201,"1506 VALLEY RIDGE DR"
"10068",-2.67950067667898,"1506 VALLEY RIDGE DR"
"10069",-2.67950064843786,"1506 VALLEY RIDGE DR"
"10070",-2.67950062019674,"1506 VALLEY RIDGE DR"
"10071",-2.67950059195563,"1506 VALLEY RIDGE DR"
"10072",-2.67950056371451,"1506 VALLEY RIDGE DR"
"10073",-2.67950053547339,"1506 VALLEY RIDGE DR"
"10074",-2.67950050723227,"1506 VALLEY RIDGE DR"
"10075",-2.67950047899116,"1506 VALLEY RIDGE DR"
"10076",-2.67950045075004,"1506 VALLEY RIDGE DR"
"10077",-2.67950042250892,"1506 VALLEY RIDGE DR"
"10078",-2.6795003942678,"1506 VALLEY RIDGE DR"
"10079",-2.67950036602669,"1506 VALLEY RIDGE DR"
"10080",-2.67950033778557,"1506 VALLEY RIDGE DR"
"10081",-2.67950030954445,"1506 VALLEY RIDGE DR"
"10082",-2.27526192025436,"1506-B LEONARD AV"
"10083",-2.27526194573541,"1506-B LEONARD AV"
"10084",-2.39727594100021,"1506-B LEONARD AV"
"10085",-2.39727596648126,"1506-B LEONARD AV"
"10086",-2.47575757254904,"1506-B LEONARD AV"
"10087",-2.47575759803008,"1506-B LEONARD AV"
"10088",-2.59777159329488,"1506-B LEONARD AV"
"10089",-2.66771436458018,"1506-B LEONARD AV"
"10090",-2.66771439006123,"1506-B LEONARD AV"
"10091",-2.66771441554227,"1506-B LEONARD AV"
"10092",-2.74992995315948,"1506-B LEONARD AV"
"10093",-2.74992997864053,"1506-B LEONARD AV"
"10094",-2.74993000412158,"1506-B LEONARD AV"
"10095",-2.7057855389261,"1506-B LEONARD AV"
"10096",-2.70578556440715,"1506-B LEONARD AV"
"10097",-2.70578558988819,"1506-B LEONARD AV"
"10098",-2.82779958515299,"1506-B LEONARD AV"
"10099",-2.94981358041779,"1506-B LEONARD AV"
"10100",-2.5920292620434,"1506-B LEONARD AV"
"10101",-2.26277517837184,"1507 CEDROW DR"
"10102",-2.26277520385289,"1507 CEDROW DR"
"10103",-2.26277522933394,"1507 CEDROW DR"
"10104",-2.26277525481499,"1507 CEDROW DR"
"10105",-2.26277528029603,"1507 CEDROW DR"
"10106",-2.26277530577708,"1507 CEDROW DR"
"10107",-2.26277533125813,"1507 CEDROW DR"
"10108",-2.38478932652293,"1507 CEDROW DR"
"10109",-2.38478935200398,"1507 CEDROW DR"
"10110",-2.50680334726877,"1507 CEDROW DR"
"10111",-2.50680337274982,"1507 CEDROW DR"
"10112",-2.62881736801462,"1507 CEDROW DR"
"10113",-2.62881739349567,"1507 CEDROW DR"
"10114",-2.87284535854421,"1507 CEDROW DR"
"10115",-2.87284538402526,"1507 CEDROW DR"
"10116",-2.87284540950631,"1507 CEDROW DR"
"10117",-2.25933873144364,"1507 CEDROW DR"
"10118",-2.25933898001743,"1507 CEDROW DR"
"10119",-2.25933922859122,"1507 CEDROW DR"
"10120",-2.70138484837515,"1507 E COMMERCE AV"
"10121",-3.16133826153413,"1507 E COMMERCE AV"
"10122",-3.16133820272876,"1507 E COMMERCE AV"
"10123",-3.16133814392338,"1507 E COMMERCE AV"
"10124",-3.161338085118,"1507 E COMMERCE AV"
"10125",-3.16133802631263,"1507 E COMMERCE AV"
"10126",-3.16133796750725,"1507 E COMMERCE AV"
"10127",-3.16133790870187,"1507 E COMMERCE AV"
"10128",-3.16133784989649,"1507 E COMMERCE AV"
"10129",-2.34155529980357,"1507 E COMMERCE AV"
"10130",-2.34155554837736,"1507 E COMMERCE AV"
"10131",-2.34155579695115,"1507 E COMMERCE AV"
"10132",-2.34155604552494,"1507 E COMMERCE AV"
"10133",-2.34155629409873,"1507 E COMMERCE AV"
"10134",-2.34155654267253,"1507 E COMMERCE AV"
"10135",-2.34155679124632,"1507 E COMMERCE AV"
"10136",-2.34155703982011,"1507 E COMMERCE AV"
"10137",-2.3415572883939,"1507 E COMMERCE AV"
"10138",-2.34155753696769,"1507 E COMMERCE AV"
"10139",-2.53245242557511,"1507 E GREEN DR"
"10140",-2.47526699882913,"1507 E GREEN DR"
"10141",-2.47526697058801,"1507 E GREEN DR"
"10142",-2.59728091213064,"1507 E GREEN DR"
"10143",-2.47526628304153,"1507 E GREEN DR"
"10144",-2.3231038252394,"1507 E GREEN DR"
"10145",-2.32310379699828,"1507 E GREEN DR"
"10146",-2.32310376875717,"1507 E GREEN DR"
"10147",-2.32310374051605,"1507 E GREEN DR"
"10148",-2.32310371227493,"1507 E GREEN DR"
"10149",-2.32310368403381,"1507 E GREEN DR"
"10150",-2.3231036557927,"1507 E GREEN DR"
"10151",-2.32310362755158,"1507 E GREEN DR"
"10152",-2.32310359931046,"1507 E GREEN DR"
"10153",-2.32310357106934,"1507 E GREEN DR"
"10154",-2.32310354282823,"1507 E GREEN DR"
"10155",-2.32310351458711,"1507 E GREEN DR"
"10156",-2.32310348634599,"1507 E GREEN DR"
"10157",-2.32310345810488,"1507 E GREEN DR"
"10158",-2.25880328432406,"1507-A WAVERLY ST"
"10159",-2.25880361718428,"1507-A WAVERLY ST"
"10160",-2.25880395004449,"1507-A WAVERLY ST"
"10161",-2.25880428290471,"1507-A WAVERLY ST"
"10162",-2.23328544183388,"1507-A WAVERLY ST"
"10163",-2.2332857746941,"1507-A WAVERLY ST"
"10164",-2.23328610755432,"1507-A WAVERLY ST"
"10165",-2.23328644041454,"1507-A WAVERLY ST"
"10166",-2.23328677327475,"1507-A WAVERLY ST"
"10167",-2.23328710613497,"1507-A WAVERLY ST"
"10168",-2.23328743899519,"1507-A WAVERLY ST"
"10169",-2.23328777185541,"1507-A WAVERLY ST"
"10170",-2.23328810471563,"1507-A WAVERLY ST"
"10171",-2.11127233322393,"1507-A WAVERLY ST"
"10172",-2.11127266608415,"1507-A WAVERLY ST"
"10173",-2.11127299894437,"1507-A WAVERLY ST"
"10174",-2.11127333180458,"1507-A WAVERLY ST"
"10175",-2.1112736646648,"1507-A WAVERLY ST"
"10176",-3.00257959405296,"1507-A WAVERLY ST"
"10177",-2.58732766445124,"1508 DELK DR"
"10178",-2.58732772049655,"1508 DELK DR"
"10179",-2.58732777654186,"1508 DELK DR"
"10180",-2.58732783258717,"1508 DELK DR"
"10181",-2.58732788863248,"1508 DELK DR"
"10182",-2.58732794467779,"1508 DELK DR"
"10183",-2.5873280007231,"1508 DELK DR"
"10184",-2.58732805676841,"1508 DELK DR"
"10185",-2.58732811281371,"1508 DELK DR"
"10186",-2.58732816885902,"1508 DELK DR"
"10187",-2.58732822490433,"1508 DELK DR"
"10188",-2.58732828094964,"1508 DELK DR"
"10189",-2.58732833699495,"1508 DELK DR"
"10190",-2.58732839304026,"1508 DELK DR"
"10191",-2.58732844908557,"1508 DELK DR"
"10192",-2.73949069931991,"1508 DELK DR"
"10193",-2.98616864975533,"1508 DELK DR"
"10194",-2.98616864975533,"1508 DELK DR"
"10195",-2.98616864975533,"1508 DELK DR"
"10196",-3.0369239050779,"1508 HICKORY CT"
"10197",-2.34155722477867,"1508 HICKORY CT"
"10198",-2.34155747335246,"1508 HICKORY CT"
"10199",-2.34155772192625,"1508 HICKORY CT"
"10200",-2.34155797050004,"1508 HICKORY CT"
"10201",-2.34155821907384,"1508 HICKORY CT"
"10202",-2.34155846764763,"1508 HICKORY CT"
"10203",-2.34155871622142,"1508 HICKORY CT"
"10204",-2.34155896479521,"1508 HICKORY CT"
"10205",-2.98616864975533,"1508 HICKORY CT"
"10206",-2.98616864975533,"1508 HICKORY CT"
"10207",-2.98616864975533,"1508 HICKORY CT"
"10208",-2.98616864975533,"1508 HICKORY CT"
"10209",-2.98616864975533,"1508 HICKORY CT"
"10210",-2.98616864975533,"1508 HICKORY CT"
"10211",-2.98616864975533,"1508 HICKORY CT"
"10212",-2.98616864975533,"1508 HICKORY CT"
"10213",-2.98616864975533,"1508 HICKORY CT"
"10214",-2.98616864975533,"1508 HICKORY CT"
"10215",-1.25387494177437,"1509 FRANKLIN AV"
"10216",-1.1038870672373,"1509 FRANKLIN AV"
"10217",-0.993735427434399,"1509 FRANKLIN AV"
"10218",-0.993735452915448,"1509 FRANKLIN AV"
"10219",-0.993735478396497,"1509 FRANKLIN AV"
"10220",-0.993735503877546,"1509 FRANKLIN AV"
"10221",-0.993735529358595,"1509 FRANKLIN AV"
"10222",-0.993735554839645,"1509 FRANKLIN AV"
"10223",-0.993735580320694,"1509 FRANKLIN AV"
"10224",-0.993735605801743,"1509 FRANKLIN AV"
"10225",-0.993735631282792,"1509 FRANKLIN AV"
"10226",-1.23175725851504,"1509 FRANKLIN AV"
"10227",-1.17866892933954,"1509 FRANKLIN AV"
"10228",-2.02789252113951,"1509 FRANKLIN AV"
"10229",-2.02789254662056,"1509 FRANKLIN AV"
"10230",-2.02789257210161,"1509 FRANKLIN AV"
"10231",-2.44541438260135,"1509 FRANKLIN AV"
"10232",-2.56742837786615,"1509 FRANKLIN AV"
"10233",-2.5674284033472,"1509 FRANKLIN AV"
"10234",-2.23329019171067,"1509 HICKORY CT"
"10235",-2.23329052457089,"1509 HICKORY CT"
"10236",-2.2332908574311,"1509 HICKORY CT"
"10237",-2.23329119029132,"1509 HICKORY CT"
"10238",-2.23329152315154,"1509 HICKORY CT"
"10239",-2.08112490693627,"1509 HICKORY CT"
"10240",-2.08112523979649,"1509 HICKORY CT"
"10241",-2.08112557265671,"1509 HICKORY CT"
"10242",-2.08112590551693,"1509 HICKORY CT"
"10243",-2.08112623837714,"1509 HICKORY CT"
"10244",-2.31140621997243,"1509 HICKORY CT"
"10245",-2.31140646854622,"1509 HICKORY CT"
"10246",-2.69701544298045,"1509 HICKORY CT"
"10247",-2.49278363213875,"1509 HICKORY CT"
"10248",-2.49278368818406,"1509 HICKORY CT"
"10249",-2.49278374422937,"1509 HICKORY CT"
"10250",-2.49278380027468,"1509 HICKORY CT"
"10251",-2.49278385631999,"1509 HICKORY CT"
"10252",-2.49278391236529,"1509 HICKORY CT"
"10253",-3.12000509747679,"1509 JOHNSON ST"
"10254",-3.12000512295784,"1509 JOHNSON ST"
"10255",-3.12000514843889,"1509 JOHNSON ST"
"10256",-3.12000517391994,"1509 JOHNSON ST"
"10257",-3.12000519940099,"1509 JOHNSON ST"
"10258",-3.12000522488204,"1509 JOHNSON ST"
"10259",-3.12000525036308,"1509 JOHNSON ST"
"10260",-3.12000527584413,"1509 JOHNSON ST"
"10261",-3.12000530132518,"1509 JOHNSON ST"
"10262",-3.12000532680623,"1509 JOHNSON ST"
"10263",-3.12000535228728,"1509 JOHNSON ST"
"10264",-3.12000537776833,"1509 JOHNSON ST"
"10265",-3.12000540324938,"1509 JOHNSON ST"
"10266",-3.12000542873043,"1509 JOHNSON ST"
"10267",-3.12000545421148,"1509 JOHNSON ST"
"10268",-3.0924310483324,"1509 JOHNSON ST"
"10269",-3.09243107381345,"1509 JOHNSON ST"
"10270",-2.25879716007359,"1509 JOHNSON ST"
"10271",-2.25879749293381,"1509 JOHNSON ST"
"10272",-2.49811595069663,"1509-A WOODSIDE AV"
"10273",-2.49811600674194,"1509-A WOODSIDE AV"
"10274",-2.49811606278725,"1509-A WOODSIDE AV"
"10275",-2.55119403891319,"1509-A WOODSIDE AV"
"10276",-2.5511940949585,"1509-A WOODSIDE AV"
"10277",-2.67320812078755,"1509-A WOODSIDE AV"
"10278",-2.67320817683286,"1509-A WOODSIDE AV"
"10279",-2.67320823287817,"1509-A WOODSIDE AV"
"10280",-2.67320828892348,"1509-A WOODSIDE AV"
"10281",-2.67320834496879,"1509-A WOODSIDE AV"
"10282",-2.72628632109473,"1509-A WOODSIDE AV"
"10283",-2.72628637714004,"1509-A WOODSIDE AV"
"10284",-2.72628643318535,"1509-A WOODSIDE AV"
